ID	時間	x	y	status
2799	15:55:41	859	474	0
2800	15:55:41	581	333	0
2801	15:55:41	391	456	0
2802	15:55:42	18	355	0
2803	15:55:42	-323	349	0
2804	15:55:42	1064	460	0
2805	15:55:42	70	524	0
2806	15:55:43	1314	237	0
2807	15:55:43	811	324	0
2808	15:55:43	741	293	0
2809	15:55:43	508	328	0
2810	15:55:43	339	286	0
2811	15:55:43	409	294	0
2812	15:55:44	276	346	0
2813	15:55:44	36	363	0
2814	15:55:44	-342	396	0
2815	15:55:44	107	361	1
2816	15:55:44	144	318	2
2817	15:55:44	223	313	2
2818	15:55:44	644	327	2
2819	15:55:45	314	346	2
2820	15:55:45	549	344	2
2821	15:55:45	534	341	3
2822	15:55:45	22	352	0
2823	15:55:45	135	359	0
2824	15:55:45	-18	355	0
2825	15:55:45	132	339	1
2826	15:55:45	112	340	2
2827	15:55:46	-242	429	2
2828	15:55:46	212	494	2
2829	15:55:46	-148	460	2
2830	15:55:46	-252	442	2
2831	15:55:46	564	380	2
2832	15:55:46	1221	400	2
2833	15:55:46	579	323	2
2834	15:55:46	919	366	3
2835	15:55:47	1061	318	0
2836	15:55:47	619	347	0
2837	15:55:47	966	312	0
2838	15:55:47	731	302	0
2839	15:55:47	530	261	0
2840	15:55:48	783	266	0
2841	15:55:48	477	244	0
2842	15:55:48	575	301	0
2843	15:55:48	433	297	0
2844	15:55:48	661	314	0
2845	15:55:48	622	318	0
2846	15:55:48	468	332	0
2847	15:55:48	-102	379	0
2848	15:55:48	1280	340	0
2849	15:55:49	1270	433	0
2850	15:55:49	1312	373	0
2851	15:55:49	788	372	0
2852	15:55:49	494	456	0
2853	15:55:49	224	532	0
2854	15:55:49	-494	338	0
2855	15:55:49	405	431	0
2856	15:55:49	-1144	428	0
2857	15:55:50	-62	373	0
2858	15:55:50	368	335	0
2859	15:55:50	120	454	0
2860	15:55:50	78	502	1
2861	15:55:50	379	411	2
2862	15:55:50	7	364	2
2863	15:55:50	469	396	2
2864	15:55:51	1089	382	2
2865	15:55:51	746	408	2
2866	15:55:51	195	455	2
2867	15:55:51	313	411	2
2868	15:55:51	-92	501	2
2869	15:55:51	809	385	2
2870	15:55:51	1304	360	3
2871	15:55:52	1610	379	0
2872	15:55:52	1845	404	0
2873	15:55:52	1491	349	0
2874	15:55:52	1577	412	0
2875	15:55:52	1916	451	0
2876	15:55:52	1543	359	0
2877	15:55:52	459	298	0
2878	15:55:52	505	311	0
2879	15:55:53	64	354	0
2880	15:55:53	108	251	0
2881	15:55:53	-99	372	0
2882	15:55:53	77	372	1
2883	15:55:53	172	391	2
2884	15:55:53	701	301	2
2885	15:55:53	751	456	2
2886	15:55:53	-341	476	2
2887	15:55:54	32	456	2
2888	15:55:54	-36	459	2
2889	15:55:54	300	496	2
2890	15:55:54	-126	445	2
2891	15:55:54	112	534	2
2892	15:55:54	85	423	2
2893	15:55:54	647	508	2
2894	15:55:54	188	408	2
2895	15:55:54	249	503	2
2896	15:55:55	730	392	2
2897	15:55:55	602	240	2
2898	15:55:55	-259	393	2
2899	15:55:55	1070	432	2
2900	15:55:55	829	431	2
2901	15:55:55	710	469	3
2902	15:55:55	890	490	0
2903	15:55:55	1051	411	0
2904	15:55:56	1346	355	0
2905	15:55:56	-251	263	0
2906	15:55:56	694	334	0
2907	15:55:56	416	391	0
2908	15:55:56	714	395	0
2909	15:55:56	399	407	0
2910	15:55:56	456	409	0
2911	15:55:57	329	419	0
2912	15:55:57	498	363	0
2913	15:55:57	862	365	0
2914	15:55:57	508	366	0
2915	15:55:57	1160	402	0
2916	15:55:57	370	475	0
2917	15:55:57	549	459	0
2918	15:55:57	-193	512	0
2919	15:55:58	318	338	0
2920	15:55:58	407	330	0
2921	15:55:58	1555	315	0
2922	15:55:58	871	354	0
2923	15:55:58	620	360	0
2924	15:55:58	899	370	0
2925	15:55:58	888	354	0
2926	15:55:58	780	338	0
2927	15:55:59	210	558	0
2928	15:55:59	1084	497	0
2929	15:55:59	888	422	0
2930	15:55:59	929	373	0
2931	15:55:59	697	568	0
2932	15:55:59	338	478	0
2933	15:55:59	657	242	0
2934	15:55:59	798	235	0
2935	15:55:59	495	271	0
2936	15:56:00	759	277	0
2937	15:56:00	726	333	0
2938	15:56:00	1586	346	0
2939	15:56:00	-203	300	0
2940	15:56:00	908	307	0
2941	15:56:00	285	363	0
2942	15:56:00	474	297	0
2943	15:56:00	509	276	0
2944	15:56:01	905	321	0
2945	15:56:01	-580	335	0
2946	15:56:01	582	386	0
2947	15:56:01	576	322	0
2948	15:56:01	572	308	0
2949	15:56:01	647	362	0
2950	15:56:01	588	331	0
2951	15:56:01	525	343	0
2952	15:56:01	430	386	0
2953	15:56:02	458	453	0
2954	15:56:02	839	401	0
2955	15:56:02	1062	454	0
2956	15:56:02	654	485	0
2957	15:56:02	1140	426	0
2958	15:56:02	689	491	0
2959	15:56:02	717	380	0
2960	15:56:03	1158	475	0
2961	15:56:03	1009	383	0
2962	15:56:03	1276	420	0
2963	15:56:03	579	430	0
2964	15:56:03	626	422	0
2965	15:56:03	1307	395	0
2966	15:56:03	316	397	0
2967	15:56:03	377	373	0
2968	15:56:04	1102	502	0
2969	15:56:04	832	451	0
2970	15:56:04	684	459	0
2971	15:56:04	708	487	0
2972	15:56:04	133	348	0
2973	15:56:04	378	416	0
2974	15:56:04	25	429	0
2975	15:56:04	934	428	0
2976	15:56:04	478	472	0
2977	15:56:05	675	399	0
2978	15:56:05	615	404	0
2979	15:56:05	675	447	0
2980	15:56:05	-14	441	0
2981	15:56:05	943	451	0
2982	15:56:05	966	461	0
2983	15:56:05	780	478	0
2984	15:56:05	584	420	0
2985	15:56:05	829	443	0
2986	15:56:06	1173	415	0
2987	15:56:06	964	372	0
2988	15:56:06	534	422	0
2989	15:56:06	-420	403	0
2990	15:56:06	632	329	0
2991	15:56:06	765	504	0
2992	15:56:06	556	477	0
2993	15:56:07	137	423	0
2994	15:56:07	233	519	0
2995	15:56:07	478	453	0
2996	15:56:07	-147	429	0
2997	15:56:07	417	398	0
2998	15:56:07	873	318	0
2999	15:56:07	113	273	0
3000	15:56:07	-583	353	0
3001	15:56:08	390	322	0
3002	15:56:08	687	289	0
3003	15:56:08	606	419	0
3004	15:56:08	874	459	0
3005	15:56:08	1014	362	0
3006	15:56:08	273	343	0
3007	15:56:08	232	336	0
3008	15:56:09	745	285	0
3009	15:56:09	241	271	0
3010	15:56:09	409	263	0
3011	15:56:09	104	356	0
3012	15:56:09	1046	352	0
3013	15:56:09	-52	329	0
3014	15:56:09	86	306	0
3015	15:56:09	143	275	1
3016	15:56:10	137	333	2
3017	15:56:10	348	290	2
3018	15:56:10	434	286	2
3019	15:56:10	1672	393	2
3020	15:56:10	1726	456	3
3021	15:56:10	208	325	0
3022	15:56:10	293	326	0
3023	15:56:10	428	343	0
3024	15:56:11	164	338	0
3025	15:56:11	697	239	0
3026	15:56:11	466	321	0
3027	15:56:11	524	225	0
3028	15:56:11	606	298	0
3029	15:56:11	601	318	0
3030	15:56:11	368	281	0
3031	15:56:12	-136	451	0
3032	15:56:12	576	406	0
3033	15:56:12	961	384	0
3034	15:56:12	1216	351	0
3035	15:56:12	1139	375	0
3036	15:56:12	1157	345	0
3037	15:56:12	1063	376	0
3038	15:56:12	1419	459	0
3039	15:56:13	1488	431	0
3040	15:56:13	1605	447	0
3041	15:56:13	555	373	0
3042	15:56:13	903	474	0
3043	15:56:13	1422	450	0
3044	15:56:13	1068	481	0
3045	15:56:13	771	249	0
3046	15:56:14	69	410	0
3047	15:56:14	1410	376	0
3048	15:56:14	805	308	0
3049	15:56:14	468	405	0
3050	15:56:14	892	295	0
3051	15:56:15	239	346	0
3052	15:56:15	2	428	0
3053	15:56:15	578	443	0
3054	15:56:15	71	423	0
3055	15:56:15	-79	464	0
3056	15:56:15	41	369	1
3057	15:56:15	-60	370	2
3058	15:56:15	259	429	2
3059	15:56:15	158	461	2
3060	15:56:16	1244	282	2
3061	15:56:16	1234	280	2
3062	15:56:16	10	318	2
3063	15:56:16	243	327	2
3064	15:56:16	65	331	2
3065	15:56:16	564	282	2
3066	15:56:16	443	316	2
3067	15:56:17	359	339	2
3068	15:56:17	321	351	3
3069	15:56:17	541	305	0
3070	15:56:17	721	289	0
3071	15:56:17	712	305	0
3072	15:56:17	817	297	0
3073	15:56:17	621	268	0
3074	15:56:18	944	386	0
3075	15:56:18	1276	421	0
3076	15:56:18	293	363	0
3077	15:56:18	327	308	0
3078	15:56:18	207	346	0
3079	15:56:18	173	339	0
3080	15:56:18	680	306	0
3081	15:56:18	267	335	0
3082	15:56:19	-119	383	0
3083	15:56:19	822	396	0
3084	15:56:19	711	393	0
3085	15:56:19	164	331	0
3086	15:56:19	0	252	0
3087	15:56:19	-556	398	1
3088	15:56:19	676	302	2
3089	15:56:20	750	318	2
3090	15:56:20	315	372	2
3091	15:56:20	212	354	2
3092	15:56:20	444	320	2
3093	15:56:20	284	355	2
3094	15:56:20	414	335	2
3095	15:56:20	578	343	3
3096	15:56:20	843	533	0
3097	15:56:21	1135	422	0
3098	15:56:21	1164	448	0
3099	15:56:21	218	532	0
3100	15:56:21	102	414	0
3101	15:56:21	620	374	0
3102	15:56:21	900	375	0
3103	15:56:21	629	371	0
3104	15:56:21	954	294	0
3105	15:56:21	582	323	0
3106	15:56:22	581	288	0
3107	15:56:22	459	293	0
3108	15:56:22	336	265	0
3109	15:56:22	889	382	0
3110	15:56:22	1585	445	0
3111	15:56:22	1332	421	0
3112	15:56:22	1095	438	0
3113	15:56:22	1199	416	0
3114	15:56:22	1211	380	0
3115	15:56:23	1116	429	0
3116	15:56:23	1482	362	0
3117	15:56:23	1305	456	0
3118	15:56:23	1158	446	0
3119	15:56:23	577	404	0
3120	15:56:23	1073	363	0
3121	15:56:23	1297	429	0
3122	15:56:24	1720	364	0
3123	15:56:24	650	463	0
3124	15:56:24	1297	380	0
3125	15:56:24	811	335	0
3126	15:56:24	859	432	0
3127	15:56:24	325	465	0
3128	15:56:24	343	469	0
3129	15:56:24	310	439	0
3130	15:56:25	955	370	0
3131	15:56:25	1120	385	0
3132	15:56:25	817	434	0
3133	15:56:25	1139	450	0
3134	15:56:25	964	323	0
3135	15:56:25	784	558	0
3136	15:56:25	408	280	0
3137	15:56:26	966	269	0
3138	15:56:26	786	242	0
3139	15:56:26	113	257	0
3140	15:56:26	314	241	0
3141	15:56:26	937	425	0
3142	15:56:26	1203	440	0
3143	15:56:26	1582	369	0
3144	15:56:26	1385	331	0
3145	15:56:26	1109	430	0
3146	15:56:27	1009	439	0
3147	15:56:27	590	300	0
3148	15:56:27	1274	489	0
3149	15:56:27	608	337	0
3150	15:56:27	395	277	0
3151	15:56:27	197	255	0
3152	15:56:27	652	269	0
3153	15:56:28	24	412	0
3154	15:56:28	1309	363	0
3155	15:56:28	1155	442	0
3156	15:56:28	1226	423	0
3157	15:56:28	1057	405	0
3158	15:56:28	939	394	0
3159	15:56:28	1060	415	0
3160	15:56:29	1051	313	0
3161	15:56:29	1243	479	0
3162	15:56:29	1281	418	0
3163	15:56:29	1271	402	0
3164	15:56:29	1099	418	0
3165	15:56:29	1052	382	0
3166	15:56:30	1073	411	0
3167	15:56:30	145	357	0
3168	15:56:30	398	442	0
3169	15:56:30	1040	473	0
3170	15:56:30	850	464	0
3171	15:56:30	190	390	0
3172	15:56:30	399	459	0
3173	15:56:30	913	490	0
3174	15:56:30	615	352	0
3175	15:56:31	610	473	0
3176	15:56:31	609	355	0
3177	15:56:31	1156	365	0
3178	15:56:31	943	385	0
3179	15:56:31	766	298	0
3180	15:56:31	1140	298	0
3181	15:56:31	1667	269	0
3182	15:56:32	77	376	0
3183	15:56:32	558	292	0
3184	15:56:32	-129	340	0
3185	15:56:32	-355	364	0
3186	15:56:32	-556	378	0
3187	15:56:32	-360	387	1
3188	15:56:32	-209	375	2
3189	15:56:32	454	443	2
3190	15:56:33	923	525	2
3191	15:56:33	-300	429	2
3192	15:56:33	28	392	2
3193	15:56:33	-194	378	2
3194	15:56:33	264	394	2
3195	15:56:33	527	435	2
3196	15:56:33	445	383	2
3197	15:56:33	281	363	2
3198	15:56:34	612	401	2
3199	15:56:34	836	378	2
3200	15:56:34	871	374	3
3201	15:56:34	182	410	0
3202	15:56:34	604	451	0
3203	15:56:34	1031	483	0
3204	15:56:34	716	415	0
3205	15:56:34	1057	494	0
3206	15:56:35	863	476	0
3207	15:56:35	1012	443	0
3208	15:56:35	990	435	0
3209	15:56:35	1217	413	0
3210	15:56:35	1182	396	0
3211	15:56:35	1070	419	0
3212	15:56:35	870	490	0
3213	15:56:35	323	409	0
3214	15:56:36	937	481	0
3215	15:56:36	657	452	0
3216	15:56:36	1047	456	0
3217	15:56:36	969	461	0
3218	15:56:36	1384	352	0
3219	15:56:36	1333	348	0
3220	15:56:36	424	312	0
3221	15:56:36	487	331	0
3222	15:56:36	793	295	0
3223	15:56:37	523	293	0
3224	15:56:37	313	310	0
3225	15:56:37	1058	357	0
3226	15:56:37	872	410	0
3227	15:56:37	859	504	0
3228	15:56:37	971	459	0
3229	15:56:37	860	393	0
3230	15:56:37	283	346	0
3231	15:56:38	797	442	0
3232	15:56:38	-164	283	0
3233	15:56:38	866	302	0
3234	15:56:38	327	343	0
3235	15:56:38	312	350	0
3236	15:56:38	145	321	0
3237	15:56:38	6	356	0
3238	15:56:38	105	346	0
3239	15:56:39	497	358	0
3240	15:56:39	1372	456	0
3241	15:56:39	654	405	0
3242	15:56:39	-663	355	0
3243	15:56:39	-304	387	0
3244	15:56:39	-459	376	0
3245	15:56:39	423	497	0
3246	15:56:40	1322	381	0
3247	15:56:40	1345	414	0
3248	15:56:40	1499	430	0
3249	15:56:40	840	306	0
3250	15:56:40	628	431	0
3251	15:56:40	1144	434	0
3252	15:56:40	1167	392	0
3253	15:56:40	1053	415	0
3254	15:56:40	848	425	0
3255	15:56:41	480	319	0
3256	15:56:41	188	495	0
3257	15:56:41	280	346	0
3258	15:56:41	255	345	0
3259	15:56:41	481	299	0
3260	15:56:41	393	337	0
3261	15:56:41	240	395	0
3262	15:56:41	198	400	0
3263	15:56:42	536	526	0
3264	15:56:42	580	412	0
3265	15:56:42	401	396	0
3266	15:56:42	1129	412	0
3267	15:56:42	496	330	0
3268	15:56:42	863	399	0
3269	15:56:43	1005	387	0
3270	15:56:43	1007	394	0
3271	15:56:43	1203	381	0
3272	15:56:43	1437	364	0
3273	15:56:43	556	311	0
3274	15:56:43	254	344	0
3275	15:56:43	94	375	0
3276	15:56:43	221	346	0
3277	15:56:44	197	270	1
3278	15:56:44	297	299	2
3279	15:56:44	513	358	2
3280	15:56:44	-8	404	2
3281	15:56:44	596	384	2
3282	15:56:44	-490	395	2
3283	15:56:44	1089	266	2
3284	15:56:45	843	302	2
3285	15:56:45	158	248	2
3286	15:56:45	723	316	2
3287	15:56:45	590	306	2
3288	15:56:45	259	285	2
3289	15:56:45	-23	301	2
3290	15:56:45	-134	282	2
3291	15:56:45	-196	260	2
3292	15:56:46	312	275	2
3293	15:56:46	168	382	2
3294	15:56:46	181	300	2
3295	15:56:46	470	319	2
3296	15:56:46	490	354	2
3297	15:56:46	272	301	2
3298	15:56:46	450	341	2
3299	15:56:47	-629	455	2
3300	15:56:47	329	337	2
3301	15:56:47	-15	329	2
3302	15:56:47	376	340	2
3303	15:56:47	309	338	2
3304	15:56:47	48	440	2
3305	15:56:47	424	478	2
3306	15:56:47	1457	425	3
3307	15:56:48	1368	445	0
3308	15:56:48	467	452	0
3309	15:56:48	552	490	0
3310	15:56:48	994	454	0
3311	15:56:48	1262	421	0
3312	15:56:48	1117	423	0
3313	15:56:48	-146	316	0
3314	15:56:49	505	382	0
3315	15:56:49	192	352	0
3316	15:56:49	874	393	0
3317	15:56:49	975	382	0
3318	15:56:49	1	376	0
3319	15:56:49	-284	416	0
3320	15:56:49	-26	433	0
3321	15:56:49	113	461	1
3322	15:56:49	40	449	2
3323	15:56:50	-798	511	2
3324	15:56:50	-183	458	2
3325	15:56:50	278	449	2
3326	15:56:50	208	424	2
3327	15:56:50	-468	491	2
3328	15:56:50	722	484	2
3329	15:56:50	98	407	2
3330	15:56:50	515	430	2
3331	15:56:51	-40	407	2
3332	15:56:51	768	392	2
3333	15:56:51	249	389	2
3334	15:56:51	983	358	2
3335	15:56:51	1266	392	2
3336	15:56:51	353	387	2
3337	15:56:51	682	391	3
3338	15:56:52	861	444	0
3339	15:56:52	1004	426	0
3340	15:56:52	1264	416	0
3341	15:56:52	1077	397	0
3342	15:56:52	561	395	0
3343	15:56:52	237	388	0
3344	15:56:52	989	374	0
3345	15:56:52	700	427	0
3346	15:56:53	881	355	0
3347	15:56:53	775	360	0
3348	15:56:53	478	328	0
3349	15:56:53	1224	344	0
3350	15:56:53	809	385	0
3351	15:56:53	233	316	0
3352	15:56:54	301	405	0
3353	15:56:54	908	386	0
3354	15:56:54	844	339	0
3355	15:56:54	108	378	0
3356	15:56:54	678	357	0
3357	15:56:54	428	417	0
3358	15:56:54	435	454	0
3359	15:56:54	736	367	0
3360	15:56:54	379	406	0
3361	15:56:55	679	517	0
3362	15:56:55	459	507	0
3363	15:56:55	366	481	0
3364	15:56:55	279	492	0
3365	15:56:55	1113	243	0
3366	15:56:55	722	173	0
3367	15:56:55	940	316	0
3368	15:56:56	-90	380	0
3369	15:56:56	701	340	0
3370	15:56:56	102	518	0
3371	15:56:56	-20	586	0
3372	15:56:56	-190	368	0
3373	15:56:57	760	321	0
3374	15:56:57	348	531	0
3375	15:56:57	947	372	0
3376	15:56:57	577	473	0
3377	15:56:57	921	524	0
3378	15:56:57	808	349	0
3379	15:56:57	651	276	0
3380	15:56:58	170	511	0
3381	15:56:58	915	278	0
3382	15:56:58	434	358	0
3383	15:56:58	828	286	0
3384	15:56:58	259	470	0
3385	15:56:58	1005	384	0
3386	15:56:58	1255	378	0
3387	15:56:58	1117	359	0
3388	15:56:59	609	405	0
3389	15:56:59	864	348	0
3390	15:56:59	1335	400	0
3391	15:56:59	642	391	0
3392	15:56:59	542	408	0
3393	15:56:59	703	352	0
3394	15:56:59	346	411	0
3395	15:56:59	983	453	0
3396	15:57:00	667	429	0
3397	15:57:00	609	456	0
3398	15:57:00	858	499	0
3399	15:57:00	865	402	0
3400	15:57:00	738	297	0
3401	15:57:00	578	428	0
3402	15:57:00	484	553	0
3403	15:57:00	307	538	0
3404	15:57:00	456	476	0
3405	15:57:01	477	491	0
3406	15:57:01	330	502	0
3407	15:57:01	974	457	0
3408	15:57:01	891	502	0
3409	15:57:01	1081	496	0
3410	15:57:01	987	501	0
3411	15:57:01	881	530	0
3412	15:57:02	294	480	0
3413	15:57:02	1363	439	0
3414	15:57:02	387	392	0
3415	15:57:02	-138	407	0
3416	15:57:02	82	431	0
3417	15:57:02	391	413	0
3418	15:57:02	151	390	0
3419	15:57:02	-568	405	0
3420	15:57:03	1594	373	0
3421	15:57:03	-31	539	0
3422	15:57:03	1127	468	0
3423	15:57:03	871	521	0
3424	15:57:03	-293	496	0
3425	15:57:03	155	533	0
3426	15:57:03	1011	486	0
3427	15:57:03	2231	466	0
3428	15:57:04	1738	578	0
3429	15:57:04	742	581	0
3430	15:57:04	-295	437	0
3431	15:57:04	-396	402	0
3432	15:57:04	-652	563	0
3433	15:57:04	719	418	0
3434	15:57:04	1424	464	0
3435	15:57:04	1549	527	0
3436	15:57:05	-517	394	0
3437	15:57:05	-520	343	0
3438	15:57:05	686	393	0
3439	15:57:05	82	322	0
3440	15:57:05	115	438	0
3441	15:57:05	-340	458	1
3442	15:57:05	-102	516	2
3443	15:57:05	1834	505	2
3444	15:57:06	1055	520	2
3445	15:57:06	1293	441	2
3446	15:57:06	1274	496	3
3447	15:57:06	955	482	0
3448	15:57:06	1427	527	0
3449	15:57:06	1322	461	0
3450	15:57:06	1316	454	0
3451	15:57:06	521	494	0
3452	15:57:07	1164	536	0
3453	15:57:07	829	492	0
3454	15:57:07	711	489	0
3455	15:57:07	831	522	0
3456	15:57:07	664	551	0
3457	15:57:07	-57	347	0
3458	15:57:07	-135	402	0
3459	15:57:07	-460	376	0
3460	15:57:08	266	376	1
3461	15:57:08	-799	506	2
3462	15:57:08	830	407	2
3463	15:57:08	612	489	2
3464	15:57:08	205	415	2
3465	15:57:08	-308	473	2
3466	15:57:08	711	418	2
3467	15:57:08	998	538	2
3468	15:57:09	-448	457	2
3469	15:57:09	272	314	2
3470	15:57:09	373	325	2
3471	15:57:09	887	303	2
3472	15:57:09	397	327	2
3473	15:57:09	221	356	2
3474	15:57:09	335	313	2
3475	15:57:10	578	241	3
3476	15:57:10	1617	483	0
3477	15:57:10	1908	427	0
3478	15:57:10	387	376	0
3479	15:57:10	1738	407	0
3480	15:57:10	683	367	0
3481	15:57:10	1332	375	0
3482	15:57:10	1353	429	0
3483	15:57:11	581	376	0
3484	15:57:11	1744	430	0
3485	15:57:11	-163	350	0
3486	15:57:11	476	409	0
3487	15:57:11	299	395	0
3488	15:57:11	285	349	0
3489	15:57:11	435	384	0
3490	15:57:12	643	372	0
3491	15:57:12	326	352	0
3492	15:57:12	340	339	0
3493	15:57:12	620	322	0
3494	15:57:12	664	372	0
3495	15:57:12	453	394	0
3496	15:57:12	290	426	0
3497	15:57:13	504	427	0
3498	15:57:13	-111	442	0
3499	15:57:13	418	361	0
3500	15:57:13	318	407	0
3501	15:57:13	118	333	0
3502	15:57:13	-187	397	0
3503	15:57:13	-152	509	0
3504	15:57:13	1012	479	0
3505	15:57:13	500	431	0
3506	15:57:14	178	388	0
3507	15:57:14	-283	541	0
3508	15:57:14	324	430	0
3509	15:57:14	763	475	0
3510	15:57:14	826	407	0
3511	15:57:14	-69	398	0
3512	15:57:14	-49	374	0
3513	15:57:15	236	351	0
3514	15:57:15	-109	388	1
3515	15:57:15	500	427	2
3516	15:57:15	591	422	2
3517	15:57:15	80	449	2
3518	15:57:15	-134	508	2
3519	15:57:15	28	485	2
3520	15:57:15	-159	493	2
3521	15:57:16	84	319	2
3522	15:57:16	-119	354	2
3523	15:57:16	497	295	2
3524	15:57:16	719	321	2
3525	15:57:16	417	320	2
3526	15:57:16	41	353	2
3527	15:57:16	53	445	2
3528	15:57:16	850	422	2
3529	15:57:17	-68	451	2
3530	15:57:17	5	479	2
3531	15:57:17	287	431	2
3532	15:57:17	931	495	2
3533	15:57:17	1193	487	2
3534	15:57:17	1318	507	2
3535	15:57:17	1384	505	3
3536	15:57:17	1052	503	0
3537	15:57:18	-98	440	0
3538	15:57:18	-198	451	0
3539	15:57:18	959	362	0
3540	15:57:18	786	422	0
3541	15:57:18	900	401	0
3542	15:57:18	1262	351	0
3543	15:57:19	-77	475	0
3544	15:57:19	1034	324	0
3545	15:57:19	540	352	0
3546	15:57:19	88	367	0
3547	15:57:19	439	333	0
3548	15:57:19	366	349	0
3549	15:57:19	417	319	0
3550	15:57:19	275	468	0
3551	15:57:20	1358	499	0
3552	15:57:20	-82	438	0
3553	15:57:20	-140	463	0
3554	15:57:20	1302	443	0
3555	15:57:20	1327	447	0
3556	15:57:20	1369	509	0
3557	15:57:20	-277	444	0
3558	15:57:20	677	346	0
3559	15:57:20	212	422	0
3560	15:57:21	422	364	0
3561	15:57:21	312	326	0
3562	15:57:21	891	338	0
3563	15:57:21	33	339	0
3564	15:57:21	397	429	0
3565	15:57:21	370	259	0
3566	15:57:21	931	311	0
3567	15:57:21	506	263	0
3568	15:57:22	731	362	0
3569	15:57:22	1241	439	0
3570	15:57:22	1050	347	0
3571	15:57:22	1102	405	0
3572	15:57:22	1682	318	0
3573	15:57:22	749	509	0
3574	15:57:23	-40	412	0
3575	15:57:23	-26	348	0
3576	15:57:23	-232	367	0
3577	15:57:23	92	371	1
3578	15:57:23	211	372	2
3579	15:57:23	184	389	2
3580	15:57:23	-16	436	2
3581	15:57:23	156	434	2
3582	15:57:24	644	340	2
3583	15:57:24	1205	333	2
3584	15:57:24	976	289	2
3585	15:57:24	673	333	3
3586	15:57:24	625	333	0
3587	15:57:24	805	356	0
3588	15:57:24	-661	360	0
3589	15:57:24	811	537	0
3590	15:57:25	711	471	0
3591	15:57:25	783	476	0
3592	15:57:25	553	420	0
3593	15:57:25	646	434	0
3594	15:57:25	410	387	0
3595	15:57:25	316	430	0
3596	15:57:25	307	462	0
3597	15:57:25	988	479	0
3598	15:57:26	803	486	0
3599	15:57:26	-358	452	0
3600	15:57:26	249	370	0
3601	15:57:26	-345	422	0
3602	15:57:26	-46	384	1
3603	15:57:26	901	375	2
3604	15:57:26	40	399	2
3605	15:57:27	357	391	2
3606	15:57:27	1137	347	2
3607	15:57:27	43	361	2
3608	15:57:27	106	383	2
3609	15:57:27	464	333	2
3610	15:57:27	330	344	2
3611	15:57:27	157	511	2
3612	15:57:27	585	527	2
3613	15:57:27	1077	533	2
3614	15:57:28	75	525	2
3615	15:57:28	206	530	2
3616	15:57:28	992	473	2
3617	15:57:28	-25	483	2
3618	15:57:28	-426	448	2
3619	15:57:28	-308	399	2
3620	15:57:28	104	428	2
3621	15:57:28	141	413	2
3622	15:57:29	305	417	2
3623	15:57:29	1384	325	2
3624	15:57:29	818	426	2
3625	15:57:29	1177	328	3
3626	15:57:29	1160	374	0
3627	15:57:29	1286	457	0
3628	15:57:29	1016	402	0
3629	15:57:29	704	296	0
3630	15:57:30	1411	490	0
3631	15:57:30	1216	463	0
3632	15:57:30	1223	492	0
3633	15:57:30	1247	489	0
3634	15:57:30	1172	472	0
3635	15:57:30	1027	410	0
3636	15:57:30	1779	393	0
3637	15:57:30	1966	389	0
3638	15:57:31	1415	353	0
3639	15:57:31	133	380	0
3640	15:57:31	821	356	0
3641	15:57:31	685	409	0
3642	15:57:31	837	443	0
3643	15:57:31	-253	252	0
3644	15:57:31	-258	271	0
3645	15:57:31	427	231	0
3646	15:57:32	798	215	0
3647	15:57:32	488	229	0
3648	15:57:32	563	272	0
3649	15:57:32	440	320	0
3650	15:57:32	458	176	0
3651	15:57:32	1143	234	0
3652	15:57:32	1144	204	0
3653	15:57:32	943	314	0
3654	15:57:33	1006	481	0
3655	15:57:33	1156	395	0
3656	15:57:33	-185	407	0
3657	15:57:33	399	404	0
3658	15:57:33	434	388	0
3659	15:57:33	481	361	0
3660	15:57:33	46	338	0
3661	15:57:33	110	325	0
3662	15:57:34	574	480	0
3663	15:57:34	761	265	0
3664	15:57:34	345	528	0
3665	15:57:34	896	525	0
3666	15:57:34	605	532	0
3667	15:57:34	535	410	0
3668	15:57:34	733	452	0
3669	15:57:35	349	439	0
3670	15:57:35	524	407	0
3671	15:57:35	870	373	0
3672	15:57:35	472	423	0
3673	15:57:35	175	383	0
3674	15:57:35	395	287	0
3675	15:57:35	-187	416	0
3676	15:57:35	1084	314	0
3677	15:57:36	818	577	0
3678	15:57:36	1297	432	0
3679	15:57:36	663	487	0
3680	15:57:36	516	452	0
3681	15:57:36	1263	408	0
3682	15:57:36	820	494	0
3683	15:57:36	963	410	0
3684	15:57:36	873	409	0
3685	15:57:36	1417	339	0
3686	15:57:37	-439	577	0
3687	15:57:37	851	518	0
3688	15:57:37	508	477	0
3689	15:57:37	793	491	0
3690	15:57:37	478	515	0
3691	15:57:37	392	453	0
3692	15:57:37	-63	494	0
3693	15:57:38	-376	337	0
3694	15:57:38	973	393	0
3695	15:57:38	302	350	0
3696	15:57:38	1161	444	0
3697	15:57:38	1326	420	0
3698	15:57:38	66	365	0
3699	15:57:38	673	308	0
3700	15:57:39	812	343	0
3701	15:57:39	957	468	0
3702	15:57:39	83	435	0
3703	15:57:39	585	410	0
3704	15:57:39	618	381	0
3705	15:57:39	380	372	0
3706	15:57:39	289	419	0
3707	15:57:39	376	319	0
3708	15:57:40	692	370	0
3709	15:57:40	699	367	0
3710	15:57:40	618	339	0
